run_dir,run_number,run_index,run_id,method,load,status,start_ts,end_ts,error,monitor_enabled,migrate_enabled,control_run,batch_id,batch_dir,summary_present,summary_path,summary_load_error,excluded,exclude_reason,analysis_note,cutover_ms,cutover_ms_event,cutover_strategy,http_downtime_ms,l4_downtime_ms,vip_http_client_visible_total_down_ms,vip_http_client_visible_down_segments,vip_http_client_visible_outage_span_ms,vip_http_cutover_near_downtime_ms,vip_http_downtime_ms,vip_l4_downtime_ms,vip_http_cutover_gap_ms,vip_l4_cutover_gap_ms,vip_http_downphase_ms,vip_l4_downphase_ms,vip_http_samples_before,vip_http_samples_after,vip_http_transport_err_before,vip_http_transport_err_after,vip_http_non_200_before,vip_http_non_200_after,vip_l4_samples_before,vip_l4_samples_after,vip_l4_up_before,vip_l4_up_after,vip_l4_down_before,vip_l4_down_after,vip_http_segment_start_ms,vip_http_segment_end_ms,precopy_final_dump_ms,precopy_transfer_prepare_ms,precopy_vip_prepare_ms,precopy_dest_container_cleanup_ms,precopy_transfer_to_restore_ms,precopy_restore_call_ms,precopy_transfer_to_restore_exec_ms,precopy_restore_launch_overhead_ms,precopy_restore_exec_ms,precopy_restore_return_overhead_ms,precopy_restore_to_cutover_ms,precopy_restore_exec_to_cutover_ms,precopy_transfer_mode,precopy_transfer_verify_mode,postcopy_restore_to_readiness_ms,postcopy_readiness_gate_ms,postcopy_warmup_duration_ms,postcopy_cutover_duration_ms,postcopy_cutover_to_health_ok_ms,monitor_http_timeout_ms,monitor_l4_timeout_ms,monitor_precision_mode,monitor_burst_window_ms,migration_vip_garp_count,migration_vip_garp_interval_ms,migration_vip_garp_mode,migration_vip_conntrack_clear_src,migration_precopy_image_mode,migration_precopy_pre_dump_rounds,migration_precopy_tcp_established,migration_postcopy_readiness_stable_successes,migration_postcopy_readiness_interval_ms,migration_postcopy_readiness_timeout_ms,migration_postcopy_probe_max_time_s,migration_postcopy_warmup_rounds,migration_postcopy_warmup_interval_ms,migration_postcopy_warmup_max_duration_ms,latency_src_p50_ms,latency_src_avg_ms,latency_dst_p50_ms,latency_dst_avg_ms,latency_vip_p50_ms,latency_vip_avg_ms,stream_disconnects,stream_max_gap_ms,stream_avg_bps,download_bytes_total,download_duration_ms,dl_avg_bps,download_disconnects,download_max_gap_ms,upload_bytes_total,upload_duration_ms,upload_avg_bps,upload_disconnects,upload_max_gap_ms,analyze_rc,latency_delta_dst_src_p50_ms,latency_delta_dst_src_avg_ms,vip_http_client_visible_minus_l4_downtime_ms,vip_http_minus_l4_downtime_ms
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0051,0051,51,20260504_143201_postcopy_51_e42990,postcopy,cpu,ok,2026-05-04T14:32:01Z,2026-05-04T14:32:41Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0051\summary.json,,False,,,1777905149144.0,1777905149144.0,events(offset_corrected),11801.0,2453.0,9999.0,3.0,13322.0,1212.0,1212.0,1210.0,49.0,49.0,7002.0,1199.0,201.0,140.0,142.0,25.0,0.0,0.0,200.0,140.0,200.0,115.0,0.0,25.0,1777905149578.0,1777905150790.0,,1987.0,,,3172.0,1891.0,,,,,4374.0,,,,3678.0,1883.0,569.0,2548.0,2943.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.23,5.677,2.83,4.271,3.515,4.698,44.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.4000000000000004,-1.4059999999999997,8789.0,2.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0052,0052,52,20260504_143243_postcopy_52_f0ae12,postcopy,cpu,ok,2026-05-04T14:32:43Z,2026-05-04T14:33:23Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0052\summary.json,,False,,,1777905190878.0,1777905190878.0,events(offset_corrected),11384.0,2400.0,9550.0,2.0,12917.0,1214.0,1214.0,1211.0,50.0,50.0,7054.0,1200.0,201.0,142.0,142.0,26.0,0.0,0.0,200.0,141.0,200.0,116.0,0.0,25.0,1777905191340.0,1777905192554.0,,2011.0,,,2853.0,1804.0,,,,,4599.0,,,,3896.0,1811.0,585.0,2574.0,2982.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.29,5.753,2.67,3.957,3.43,4.766,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.62,-1.7960000000000003,8339.0,3.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0053,0053,53,20260504_143325_postcopy_53_f8fb73,postcopy,cpu,ok,2026-05-04T14:33:25Z,2026-05-04T14:34:07Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0053\summary.json,,False,,,1777905234216.0,1777905234216.0,events(offset_corrected),12396.0,2550.0,10344.0,3.0,13969.0,1216.0,1216.0,1210.0,48.0,50.0,6753.0,1199.0,201.0,143.0,137.0,25.0,0.0,0.0,200.0,143.0,200.0,118.0,0.0,25.0,1777905234687.0,1777905235903.0,,2653.0,,,2838.0,1782.0,,,,,5012.0,,,,4327.0,1873.0,556.0,2658.0,3059.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,4.87,5.451,2.61,4.076,4.36,5.623,45.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.2600000000000002,-1.375,9134.0,6.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0054,0054,54,20260504_143408_postcopy_54_1a3609,postcopy,cpu,ok,2026-05-04T14:34:08Z,2026-05-04T14:34:49Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0054\summary.json,,False,,,1777905276356.0,1777905276356.0,events(offset_corrected),12063.0,2401.0,10504.0,4.0,13673.0,1263.0,1263.0,1310.0,56.0,50.0,7008.0,1300.0,200.0,142.0,144.0,27.0,0.0,0.0,200.0,142.0,199.0,115.0,1.0,27.0,1777905276796.0,1777905278059.0,,2108.0,,,2967.0,1817.0,,,,,4838.0,,,,4154.0,1813.0,558.0,2668.0,3052.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,4.28,5.534,2.65,3.863,3.19,4.664,44.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-1.6300000000000003,-1.6709999999999998,9194.0,-47.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0055,0055,55,20260504_143451_postcopy_55_e41731,postcopy,cpu,ok,2026-05-04T14:34:51Z,2026-05-04T14:35:32Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0055\summary.json,,False,,,1777905319245.0,1777905319245.0,events(offset_corrected),11601.0,2238.0,9848.0,3.0,13135.0,1213.0,1213.0,1211.0,50.0,50.0,7074.0,1200.0,201.0,141.0,143.0,25.0,0.0,0.0,200.0,141.0,199.0,116.0,1.0,25.0,1777905319710.0,1777905320923.0,,1895.0,,,2792.0,1769.0,,,,,5025.0,,,,4336.0,1761.0,558.0,2610.0,2998.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.465,5.815,2.82,3.653,3.52,4.74,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.645,-2.1620000000000004,8637.0,2.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0056,0056,56,20260504_143533_postcopy_56_96119e,postcopy,cpu,ok,2026-05-04T14:35:33Z,2026-05-04T14:36:14Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0056\summary.json,,False,,,1777905361659.0,1777905361659.0,events(offset_corrected),12241.0,2449.0,10311.0,3.0,13714.0,1164.0,1164.0,1161.0,48.0,50.0,6950.0,1150.0,200.0,141.0,141.0,24.0,0.0,0.0,200.0,141.0,198.0,117.0,2.0,24.0,1777905362098.0,1777905363262.0,,2627.0,,,2869.0,1709.0,,,,,4888.0,,,,4222.0,1860.0,551.0,2595.0,3015.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,4.345,5.222,2.57,3.547,4.54,5.251,44.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-1.775,-1.6750000000000003,9150.0,3.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0057,0057,57,20260504_143616_postcopy_57_fd954d,postcopy,cpu,ok,2026-05-04T14:36:16Z,2026-05-04T14:36:56Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0057\summary.json,,False,,,1777905403904.0,1777905403904.0,events(offset_corrected),11357.0,2301.0,9617.0,2.0,12913.0,1213.0,1213.0,1209.0,0.0,50.0,7102.0,1199.0,201.0,136.0,143.0,25.0,0.0,0.0,200.0,137.0,200.0,112.0,0.0,25.0,1777905404390.0,1777905405603.0,,1932.0,,,2817.0,1791.0,,,,,4712.0,,,,4015.0,1751.0,566.0,2453.0,2860.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,4.92,5.612,2.57,3.31,2.9,4.29,42.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.35,-2.302,8408.0,4.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0058,0058,58,20260504_143658_postcopy_58_897605,postcopy,cpu,ok,2026-05-04T14:36:58Z,2026-05-04T14:37:38Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0058\summary.json,,False,,,1777905445639.0,1777905445639.0,events(offset_corrected),12000.0,2407.0,10235.0,2.0,13566.0,1212.0,1212.0,1161.0,55.0,59.0,7005.0,1150.0,200.0,138.0,141.0,25.0,0.0,0.0,200.0,137.0,200.0,113.0,0.0,24.0,1777905446034.0,1777905447246.0,,2249.0,,,2973.0,1827.0,,,,,4623.0,,,,3911.0,1778.0,590.0,2514.0,2923.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.745,6.173,2.6,3.46,3.435,4.462,44.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-3.145,-2.713,9074.0,51.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0059,0059,59,20260504_143740_postcopy_59_995a6a,postcopy,cpu,ok,2026-05-04T14:37:40Z,2026-05-04T14:38:21Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0059\summary.json,,False,,,1777905488296.0,1777905488296.0,events(offset_corrected),12399.0,2250.0,10515.0,3.0,13917.0,1212.0,1212.0,1162.0,46.0,51.0,7010.0,1150.0,201.0,139.0,142.0,26.0,0.0,0.0,200.0,139.0,199.0,115.0,1.0,24.0,1777905488768.0,1777905489980.0,,2762.0,,,2949.0,1925.0,,,,,4442.0,,,,3740.0,1732.0,581.0,2506.0,2903.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.9,6.3,2.58,3.602,3.465,4.497,45.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-3.3200000000000003,-2.698,9353.0,50.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0060,0060,60,20260504_143822_postcopy_60_bdc813,postcopy,cpu,ok,2026-05-04T14:38:22Z,2026-05-04T14:39:02Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0060\summary.json,,False,,,1777905529204.0,1777905529204.0,events(offset_corrected),11228.0,2349.0,9509.0,2.0,12826.0,1213.0,1213.0,1214.0,49.0,49.0,7111.0,1202.0,201.0,140.0,143.0,25.0,0.0,0.0,201.0,140.0,200.0,115.0,1.0,25.0,1777905529683.0,1777905530896.0,,2070.0,,,2805.0,1779.0,,,,,4502.0,,,,3797.0,1746.0,584.0,2577.0,2982.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.8,5.984,2.63,3.672,3.36,4.552,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-3.17,-2.312,8295.0,-1.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0061,0061,61,20260504_143904_postcopy_61_d512e3,postcopy,cpu,ok,2026-05-04T14:39:04Z,2026-05-04T14:39:44Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0061\summary.json,,False,,,1777905572030.0,1777905572030.0,events(offset_corrected),11803.0,2300.0,9991.0,2.0,13315.0,1163.0,1163.0,1211.0,50.0,50.0,7103.0,1200.0,201.0,137.0,143.0,24.0,0.0,0.0,200.0,138.0,200.0,113.0,0.0,25.0,1777905572510.0,1777905573673.0,,2224.0,,,2932.0,1801.0,,,,,4716.0,,,,4019.0,1772.0,556.0,2464.0,2854.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,6.0,6.66,3.05,4.155,3.62,4.55,44.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.95,-2.505,8780.0,-48.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0062,0062,62,20260504_143946_postcopy_62_32b408,postcopy,cpu,ok,2026-05-04T14:39:46Z,2026-05-04T14:40:27Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0062\summary.json,,False,,,1777905614870.0,1777905614870.0,events(offset_corrected),12481.0,2345.0,10652.0,2.0,14063.0,1214.0,1214.0,1210.0,47.0,49.0,7002.0,1200.0,201.0,140.0,141.0,25.0,0.0,0.0,200.0,140.0,200.0,115.0,0.0,25.0,1777905615343.0,1777905616557.0,,2748.0,,,2971.0,1751.0,,,,,4724.0,,,,4012.0,1795.0,593.0,2575.0,2969.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.715,6.567,2.605,3.836,4.3,5.309,46.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-3.11,-2.7310000000000003,9442.0,4.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0063,0063,63,20260504_144029_postcopy_63_47f0a4,postcopy,cpu,ok,2026-05-04T14:40:29Z,2026-05-04T14:41:09Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0063\summary.json,,False,,,1777905656575.0,1777905656575.0,events(offset_corrected),11501.0,2398.0,9644.0,2.0,12964.0,1212.0,1212.0,1210.0,51.0,50.0,7011.0,1200.0,201.0,137.0,141.0,25.0,0.0,0.0,200.0,137.0,200.0,112.0,0.0,25.0,1777905656939.0,1777905658151.0,,2074.0,,,2920.0,1817.0,,,,,4509.0,,,,3811.0,1754.0,570.0,2539.0,2943.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.52,5.943,2.61,3.718,3.21,4.66,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.9099999999999997,-2.2249999999999996,8434.0,2.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0064,0064,64,20260504_144110_postcopy_64_3e36a4,postcopy,cpu,ok,2026-05-04T14:41:11Z,2026-05-04T14:41:51Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0064\summary.json,,False,,,1777905698208.0,1777905698208.0,events(offset_corrected),11258.0,2350.0,9589.0,2.0,12821.0,1212.0,1212.0,1162.0,50.0,50.0,7211.0,1152.0,201.0,139.0,145.0,25.0,0.0,0.0,200.0,139.0,200.0,115.0,0.0,24.0,1777905698679.0,1777905699891.0,,1877.0,,,2906.0,1823.0,,,,,4549.0,,,,3860.0,1800.0,562.0,2573.0,2966.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.105,5.572,2.93,4.277,3.925,4.762,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.1750000000000003,-1.295,8427.0,50.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0065,0065,65,20260504_144153_postcopy_65_2d7cb6,postcopy,cpu,ok,2026-05-04T14:41:53Z,2026-05-04T14:42:34Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0065\summary.json,,False,,,1777905741520.0,1777905741520.0,events(offset_corrected),12458.0,2350.0,10472.0,2.0,13963.0,1213.0,1213.0,1166.0,52.0,50.0,6855.0,1150.0,201.0,139.0,138.0,25.0,0.0,0.0,200.0,139.0,199.0,115.0,1.0,24.0,1777905741950.0,1777905743163.0,,2680.0,,,2928.0,1789.0,,,,,4719.0,,,,4017.0,1764.0,566.0,2577.0,2961.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.45,5.846,2.84,4.011,3.86,4.815,45.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.6100000000000003,-1.835,9306.0,47.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0066,0066,66,20260504_144235_postcopy_66_4fa123,postcopy,cpu,ok,2026-05-04T14:42:35Z,2026-05-04T14:43:15Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0066\summary.json,,False,,,1777905782900.0,1777905782900.0,events(offset_corrected),11536.0,2401.0,9699.0,2.0,12975.0,1214.0,1214.0,1260.0,47.0,50.0,7063.0,1250.0,201.0,139.0,142.0,25.0,0.0,0.0,200.0,140.0,199.0,114.0,1.0,26.0,1777905783281.0,1777905784495.0,,2029.0,,,2796.0,1782.0,,,,,4505.0,,,,3777.0,1794.0,582.0,2631.0,3024.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.415,6.181,2.62,3.41,3.54,4.375,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.795,-2.771,8439.0,-46.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0067,0067,67,20260504_144317_postcopy_67_86ae7f,postcopy,cpu,ok,2026-05-04T14:43:17Z,2026-05-04T14:43:58Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0067\summary.json,,False,,,1777905825520.0,1777905825520.0,events(offset_corrected),11452.0,2349.0,9677.0,2.0,12982.0,1163.0,1163.0,1162.0,49.0,51.0,7070.0,1150.0,200.0,140.0,142.0,24.0,0.0,0.0,200.0,140.0,199.0,116.0,1.0,24.0,1777905825984.0,1777905827147.0,,1987.0,,,2850.0,1787.0,,,,,4764.0,,,,4055.0,1766.0,590.0,2537.0,2934.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.9,6.315,2.44,3.327,4.13,5.395,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-3.4600000000000004,-2.9880000000000004,8515.0,1.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0068,0068,68,20260504_144359_postcopy_68_d5d248,postcopy,cpu,ok,2026-05-04T14:43:59Z,2026-05-04T14:44:40Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0068\summary.json,,False,,,1777905867855.0,1777905867855.0,events(offset_corrected),12166.0,2296.0,10544.0,3.0,13773.0,1265.0,1265.0,1211.0,49.0,50.0,7114.0,1200.0,201.0,141.0,144.0,26.0,0.0,0.0,200.0,142.0,199.0,117.0,1.0,25.0,1777905868283.0,1777905869548.0,,2659.0,,,2951.0,1795.0,,,,,4678.0,,,,3988.0,1748.0,561.0,2674.0,3086.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.57,6.021,2.61,3.446,3.31,4.179,44.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.9600000000000004,-2.5749999999999997,9333.0,54.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0069,0069,69,20260504_144442_postcopy_69_901443,postcopy,cpu,ok,2026-05-04T14:44:42Z,2026-05-04T14:45:22Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0069\summary.json,,False,,,1777905909571.0,1777905909571.0,events(offset_corrected),11243.0,2347.0,9272.0,2.0,12724.0,1163.0,1163.0,1161.0,49.0,49.0,6915.0,1150.0,200.0,139.0,139.0,24.0,0.0,0.0,200.0,139.0,200.0,115.0,0.0,24.0,1777905910019.0,1777905911182.0,,2011.0,,,2784.0,1841.0,,,,,4468.0,,,,3768.0,1752.0,590.0,2524.0,2927.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.18,6.256,2.625,3.604,4.08,5.234,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.5549999999999997,-2.652,8111.0,2.0
D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0070,0070,70,20260504_144524_postcopy_70_f27a1e,postcopy,cpu,ok,2026-05-04T14:45:24Z,2026-05-04T14:46:04Z,,True,True,False,20260504_135649_postcopy_cpu_44ad19,/mnt/criu/runs/batches/20260504_135649_postcopy_cpu_44ad19,True,D:\ContainerLiveMigration\tests\testläufe\messungen_daten\runs\batches\20260504_135649_postcopy_cpu_44ad19\runs\0070\summary.json,,False,,,1777905951275.0,1777905951275.0,events(offset_corrected),11100.0,2347.0,9237.0,2.0,12665.0,1213.0,1213.0,1210.0,49.0,50.0,7003.0,1200.0,201.0,140.0,141.0,25.0,0.0,0.0,200.0,140.0,200.0,115.0,0.0,25.0,1777905951728.0,1777905952941.0,,1982.0,,,2803.0,1767.0,,,,,4434.0,,,,3724.0,1816.0,577.0,2585.0,2979.0,40.0,40.0,False,0.0,3.0,200.0,A,False,shared,0.0,1.0,3.0,200.0,10000.0,2.0,1.0,0.0,400.0,5.53,5.875,3.025,4.257,4.095,4.893,43.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0,-2.5050000000000003,-1.6180000000000003,8027.0,3.0
